order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD310531,ID0578077324,6/7/2019,Thompson,"[('Lucent 330S', 1), ('iAssist Line', 2), ('Olivia x460', 1), ('Universe Note', 1)]",10355,80.7,-37.8193442,144.9320883,5,9917.95,Winter,TRUE,1.5123,good deal! company provided good instructions on how to set up your unlocked phone. that came in handy.,TRUE
ORD341013,ID0710034749,7/25/2019,Thompson,"[('pearTV', 2), ('Alcon 10', 2), ('Lucent 330S', 1)]",31750,63.75,-37.8148243,144.9376494,5,30226.25,Winter,FALSE,0.8623,i love the inferno hd. went back and bought the inferno 7" for my wife that afternoon!,TRUE
ORD236167,ID2868682188,4/8/2019,Nickolson,"[('Lucent 330S', 2), ('Candle Inferno', 2)]",3320,68.12,37.8045175,144.9694499,10,3056.12,Autumn,FALSE,1.5671,beautiful phone will make an updated review in 1 months time.,TRUE
ORD315504,ID5422000176,4/9/2019,Thompson,"[('Alcon 10', 2), ('Lucent 330S', 2)]",20360,67.54,-37.802198,144.9604986,10,18391.54,Autumn,FALSE,1.6598,versa_wayz youtuber i'm a youtuber i would like to review this product for my channel !,TRUE
ORD088885,ID3218293535,5/21/2019,Thompson,"[('Toshika 750', 1), ('Thunder line', 2), ('Olivia x460', 2)]",11130,66.28,-37.8045436,144.9487414,25,8413.78,Autumn,TRUE,0.9168,one star this product is not unlock,FALSE
ORD175085,ID0278912937,5/6/2019,Nickolson,"[('Toshika 750', 1), ('Thunder line', 1), ('Olivia x460', 2)]",8950,79.87,-37.8100903,144.9785812,10,8134.87,Winter,TRUE,1.2357,"great phone! had to buy this because i destroyed mine and could not justify spending another $600. there were some minor scratches, but overall everything works just fine. i would totally buy from this seller again if needed.",TRUE
ORD004848,ID0589421007,5/15/2019,Nickolson,"[('Olivia x460', 2), ('pearTV', 2)]",15070,79.13,-37.8096284,144.9725683,5,14395.63,Autumn,TRUE,1.0328,thx you the phone was like new and everything function is working ...and it came on the time..so thx you for business,TRUE
ORD131664,ID1288940365,4/18/2019,Thompson,"[('Olivia x460', 1), ('Lucent 330S', 2)]",3685,62.8,-37.8187901,144.9529565,15,3195.05,Autumn,TRUE,0.8554,the button was fine so likely a short or a software issue but ... defective on arrival. volume up was stuck. the button was fine so likely a short or a software issue but wasn't taking any chances after recent experiences.,FALSE
ORD192391,ID1463547080,5/20/2019,Bakers,"[('Candle Inferno', 1), ('Lucent 330S', 1)]",1660,51.82,-37.8186293,145.0039008,5,1628.82,Autumn,FALSE,1.2267,waste of money the phone only use for one week then it keep on tell me it's over heating n shut off can't charge or come up. waste of money don't buy this phone,FALSE
ORD339649,ID2207661056,8/16/2019,Thompson,"[('Alcon 10', 1), ('Thunder line', 2), ('Universe Note', 1), ('Lucent 330S', 2)]",597240,79.91,-37.8012946,144.9457873,5,18338.91,Winter,TRUE,1.2716,"this was bought to replace my old candle with keypad, and experimental internet. was surprised how much the candle had changed, and at the same price as my old one was when i bought it!have already shown it to a couple of friends who now say they are thinking about getting one.",TRUE
ORD321832,ID0103121662,9/10/2019,Thompson,"[('iAssist Line', 1), ('Thunder line', 1)]",4405,77.22,-37.8131438,144.9553881,5,4261.97,Spring,FALSE,0.7335,perfect. using it right now and works well love it.,TRUE
ORD236948,ID0411688745,12/8/2019,Nickolson,"[('Universe Note', 1), ('Thunder line', 1), ('iStream', 1), ('pearTV', 1)]",12090,52.04,-37.820842,144.9695038,15,10328.54,Summer,FALSE,0.2502,"no verizon sim card would work. just got the razr today. took it in to the verizon store, and they tried over twenty different sim cards of three different kinds. none of them were compatible. they told me the phone was likely refurbished, not new.",FALSE
ORD253502,ID0309346900,10/16/2019,Bakers,"[('Candle Inferno', 1), ('iStream', 2), ('pearTV', 2)]",13350,99.58,-37.8134029,145.0025066,15,11203.14,Spring,TRUE,0.7437,"the phone works well. however, when i ordered ... the phone works well. however, when i ordered the phone it said white. even in this review the title says white with bamboo. i got a black phone. ??",TRUE
ORD176936,ID1462398911,7/17/2019,Bakers,"[('pearTV', 2), ('Lucent 330S', 2)]",15080,83.03,-37.8199587,145.0127352,15,12901.03,Winter,TRUE,1.8971,great phone i really like the large screen since it is easier for me to read. the graphics quality is great and so is the camera. i have had no problems with it. i paid about half the price of a brand new one. very happy with it.,TRUE
ORD086444,ID0774517574,6/25/2019,Thompson,"[('Toshika 750', 1), ('iAssist Line', 1), ('Olivia x460', 2)]",8995,66.15,-37.8063227,144.9594192,10,8161.65,Winter,FALSE,1.296,great phone for the cost bought for a friend because he lost his other phone. he loves it.,TRUE
ORD413882,ID0554206049,7/9/2019,Thompson,"[('Lucent 330S', 1), ('Thunder line', 1), ('Toshika 750', 1), ('iAssist Line', 2)]",12180,67.47,-37.8006466,144.9357718,0,12247.47,Winter,TRUE,1.6672,too slow. too slow phone,TRUE
ORD010057,ID2810324704,3/7/2019,Nickolson,"[('iAssist Line', 1), ('Candle Inferno', 2)]",3085,53.47,-37.8071583,144.9749101,0,3138.47,Autumn,FALSE,1.3575,hate it did not hold charge very disappointed don?? buy this ipod,TRUE
ORD010677,ID0248266256,9/27/2019,Nickolson,"[('iStream', 2), ('Candle Inferno', 1)]",730,108.58,37.8263393,144.9859063,10,765.58,Spring,TRUE,1.6767,good was so good . it's so good to buy for here.,TRUE
ORD021461,ID0702363477,1/11/2019,Thompson,"[('Thunder line', 1), ('pearTV', 1), ('iAssist Line', 1), ('Alcon 10', 1)]",19665,78.85,-37.8062538,144.9417001,25,14827.6,Summer,TRUE,0.7385,this phone always shut down and the sound is not good this phone always shut down and the sound is not clear,FALSE
ORD379975,ID0144730304,1/13/2019,Nickolson,"[('iAssist Line', 1), ('Alcon 10', 1)]",96385,77.51,-37.8192601,144.9575378,25,8458.76,Summer,FALSE,1.059,good quality great price,TRUE
ORD336893,ID0363973195,10/20/2019,Bakers,"[('Olivia x460', 1), ('Alcon 10', 2), ('Universe Note', 2), ('Candle Inferno', 1)]",26455,78.3,-37.8032475,144.9890489,10,23887.8,autumn,FALSE,0.9274,"i?? impressed with the quality of sound that the thunder has, it?? definitely comparable to my bose mini. i only gave 4 stars because i can?? use my pear music account.",TRUE
ORD089655,ID5096779239,1/16/2019,Nickolson,"[('Universe Note', 2), ('iStream', 1), ('Olivia x460', 2), ('Toshika 750', 1)]",13820,105.47,-37.8012019,144.9699293,0,13925.47,Summer,TRUE,1.9364,exceeds the expectations love the picture the quality and the sound effect,TRUE
ORD277358,ID4544561907,9/1/2019,Nickolson,"[('iAssist Line', 2), ('Olivia x460', 2), ('pearTV', 1)]",13210,61.09,-37.8112736,144.9729621,15,11289.59,Spring,FALSE,0.8684,"buy new! it was a nice phone features wise, but no one could hear me when i called and a message would pop up and say it couldnt recognize the sim card and restart. which kind of frustrating when i was looking at the maps",FALSE
ORD060602,ID0319157184,2/18/2019,Nickolson,"[('Olivia x460', 1), ('Candle Inferno', 1), ('Lucent 330S', 1)]",2885,63.11,-37.8056344,144.9668635,25,2226.86,Summer,FALSE,1.462,one star terrible. it was not even a real phone. would not recommend buying from electrocell.,FALSE
ORD106414,ID0575392033,11/3/2019,Nickolson,"[('Lucent 330S', 2), ('iStream', 1)]",2610,104.71,-37.821389,144.9839684,0,2714.71,Spring,TRUE,1.3054,five stars good,TRUE
ORD039111,ID0299024277,1/19/2019,Bakers,"[('Thunder line', 1), ('Toshika 750', 2)]",10820,64.03,-37.8063268,145.0097338,0,5688269.6,Summer,FALSE,1.3392,it was just the worst software i've ever seen you could barely play or do anything,FALSE
ORD209997,ID0767820372,9/22/2019,Nickolson,"[('Thunder line', 2), ('Candle Inferno', 1), ('pearTV', 2)]",17410,108.58,-37.8027408,144.9734085,25,13166.08,Spring,TRUE,1.7972,"as described, great condition as described, great condition and working well so far",TRUE
ORD346356,ID0312718298,10/2/2019,Thompson,"[('Candle Inferno', 1), ('Thunder line', 2), ('Lucent 330S', 1)]",63500,107.18,-37.8033314,144.9591308,25,4622.18,Spring,TRUE,1.4855,five stars love phone,TRUE
ORD165713,ID2384157684,11/23/2019,Bakers,"[('iStream', 2), ('Candle Inferno', 1)]",585,91.79,-37.8007984,145.0054278,25,639.29,Spring,TRUE,1.361,"junk had this thing for less than 2 months. had to do a factory reset withing the first 3 weeks. seven weeks after purchase, this thing is dead. it will not turn on. it plays the startup tune over and over again but none of the button presses to reset the phone work.",FALSE
ORD256016,ID0052450483,8/27/2019,Thompson,"[('Lucent 330S', 1), ('Olivia x460', 2), ('Alcon 10', 2)]",21580,74.21,37.7914845,144.9367602,15,18417.21,Winter,FALSE,2.5269,five stars perfect,TRUE
ORD028403,ID0634783576,8/17/2019,Thompson,"[('Toshika 750', 1), ('iAssist Line', 1), ('Olivia x460', 1), ('Thunder line', 1)]",9950,76.41,-37.8124005,144.9366922,25,88124.81,Winter,TRUE,0.9131,"referb, but not bad! phone arrived in like new condition. wouldnt be able to tell its a referb otherwise! solid phone",TRUE
ORD276878,ID1492149374,4/7/2019,Thompson,"[('Thunder line', 1), ('Lucent 330S', 2), ('Olivia x460', 1), ('Universe Note', 2)]",12765,62.55,-37.8131796,144.9515325,10,11551.05,Autumn,TRUE,0.3966,this was one of the worst purchases i have ever made this was one of the worst purchases i have ever made!!!!! we haven't even had the phone a month and it quit working. i will never buy a xp again!,FALSE
ORD001041,ID0245531235,5/25/2019,Nickolson,"[('Toshika 750', 1), ('Thunder line', 1), ('iAssist Line', 1)]",8725,66.86,-37.8128124,144.9657905,15,7483.11,Autumn,FALSE,0.7237,"i'm new to tablets but this one is pretty easy to understand and use.there's a decent amounts of apps at start up, which can be good and bad.",TRUE
ORD496181,ID0781107765,9/20/2019,Bakers,"[('iAssist Line', 1), ('Alcon 10', 1), ('Olivia x460', 1), ('Candle Inferno', 1)]",461736,87.31,-37.8184967,145.0154168,25,9709.81,Spring,FALSE,2.0115,"so good. have not had time to use it much so far, so good. have not had time to use it much.",TRUE
ORD158346,ID0036822341,4/23/2019,Nickolson,"[('iStream', 1), ('Thunder line', 2)]",4510,79.49,-37.8214422,144.9580457,15,3912.99,Autumn,TRUE,1.0602,five stars very good phone,TRUE
ORD241414,ID1463620434,11/15/2019,Bakers,"[('iAssist Line', 2), ('pearTV', 1), ('Universe Note', 2)]",17660,76.77,-37.817826,144.9923277,5,16853.77,Spring,FALSE,0.9083,works like a charm!,TRUE
ORD404813,ID1132014865,1/26/2019,Thompson,"[('Universe Note', 2), ('iStream', 1)]",7050,74.5,-37.8174523,144.9459675,10,6419.5,Summer,TRUE,0.5407,not usable this phone is no longer supported by verizon. they informed me today that this phone cannot be used on their system.,FALSE
ORD291961,ID0582557918,5/17/2019,Nickolson,"[('Universe Note', 2), ('Olivia x460', 1), ('Lucent 330S', 2)]",10585,79.98,-37.8207881,144.979309,25,8018.73,Autumn,TRUE,0.8921,nice easy-to-use tablet. we just got it and so far so good,TRUE
ORD420807,ID4520380552,1/28/2019,Nickolson,"[('iAssist Line', 2), ('Candle Inferno', 1), ('iStream', 2), ('Universe Note', 1)]",8630,91.54,-37.8192474,144.9610481,10,7858.54,Summer,TRUE,0.7512,convinced me to switch to alcon from olivia universe excellent product,TRUE
ORD190200,ID0591432788,5/12/2019,Nickolson,"[('pearTV', 1), ('Toshika 750', 2)]",14950,48.99,-37.8195758,144.9632486,5,14251.49,Autumn,FALSE,0.5649,do not buy this phone was a big let down. i don't even know where to begin,FALSE
ORD197918,ID0630463867,11/18/2019,Bakers,"[('ISTREAM', 1), ('peartv', 1)]",6460,105.1,-37.8020929,144.9795497,5,6242.1,Spring,TRUE,1.636,amazing phone you can ask mfor more. this cell phone is a great deal and great phone. it has all the features you need from a smart phone. looks great! i'm really happy and satisfied to purchased.,TRUE
ORD124413,ID0846545708,8/6/2019,Thompson,"[('Olivia x460', 2), ('pearTV', 2), ('Candle Inferno', 1), ('iStream', 2)]",15800,61.64,-37.818553,144.9678922,10,14281.64,Winter,FALSE,0.1459,lightweight and battery lasts! nice phone! fits in my pants cargo pocket nicely. it has data option and connects but has a little screen. hard for older dude to see. still i love it.,TRUE
ORD334485,ID5402876541,1/18/2019,Nickolson,"[('Candle Inferno', 2), ('Thunder line', 2)]",5220,72.31,-37.821015,144.9771755,10,4770.31,Summer,FALSE,0.7225,great phone for a great price just received and set up phone on 7/27. so far the phone is as expected. very pleased with my purchase,TRUE
ORD320916,ID0702456085,2/26/2019,Bakers,"[('Alcon 10', 2), ('Candle Inferno', 1), ('Toshika 750', 2), ('iAssist Line', 1)]",29195,73.43,-37.8049082,144.9468264,25,21969.68,Summer,FALSE,0.8646,great for the money good price good phone,TRUE
ORD010913,ID0361229947,8/26/2019,Bakers,"[('Olivia x460', 1), ('Universe Note', 1), ('Toshika 750', 2), ('Candle Inferno', 2)]",14175,55.71,-37.8003719,144.9752763,0,14230.71,Winter,FALSE,94.9734,one star phone not unblocked.. still have installments payments..,FALSE
ORD051005,ID0026051948,2/24/2019,Nickolson,"[('iAssist Line', 1), ('Thunder line', 1)]",4405,69.62,-37.8150464,144.9718458,15,3813.87,Summer,FALSE,0.4436,we got this for our 9 yr old daughter and its perfect for her. there hasn't been any issue with the games and educational apps she uses.,TRUE
ORD279402,ID0131221774,5/12/2019,Nickolson,"[('Alcon 10', 1), ('Candle Inferno', 2), ('iAssist Line', 2)]",14260,94.56,-37.8136563,144.9612615,25,10789.56,Summer,TRUE,0.913,"works perfect in argentina with movistar works perfect in argentina with movistar, in us with t-mobile when i visit the us. camera is incredible good, so much better than the i-phone 6. you will love it. no stucks, nothing strange. screen is clear and big. highly recommended!",TRUE
ORD049313,ID0387153048,9/19/2019,Thompson,"[('Universe Note', 2), ('iStream', 2)]",7200,60.64,-37.8058336,145.0195185,15,6180.64,Spring,FALSE,0.7621,horrible buy. my first time buying a phone online ... horrible buy. my first time buying a phone online and i was very disappointed. i unboxed the phone and started charging it. when i started the phone up i saw my screen changing colors in the corners and glitching already. came broken and i couldn't even use it once. not buying again.,FALSE
ORD463025,ID0356448679,12/14/2019,Bakers,"[('Lucent 330S', 2), ('Alcon 10', 1), ('Candle Inferno', 1), ('Universe Note', 1)]",15290,77.3,-37.8075137,144.9879565,5,14602.8,Summer,TRUE,0.697,phone is not unlocked. the phone arrived in good condition but it was not unlocked. i could not use my sim card. description says that the phone is a t-mobile unlocked phone but i also did not see any of the t-mobile splash screens either. i ordered another of the same phone for my wife and got it setup on straight talk att with no problems.,FALSE
ORD214700,ID1560149473,12/25/2019,Thompson,"[('Toshika 750', 1), ('Lucent 330S', 2)]",6780,75.54,-37.8157195,144.9371449,0,6855.54,Summer,FALSE,0.9363,great product great phone,TRUE
ORD497160,ID0571731118,3/20/2019,Thompson,"[('Olivia x460', 2), ('Alcon 10', 2), ('iStream', 1)]",20500,66.24,-37.8243506,144.9438143,0,20566.24,Autumn,FALSE,1.331,four stars very good phone,TRUE
ORD170576,ID1217532720,1/7/2019,Thompson,"[('Toshika 750', 1), ('Alcon 10', 1)]",13270,56.17,-37.8181279,144.9485845,10,11999.17,Summer,FALSE,0.6217,"no wifi calling on this phone this is a really nice looking phone an has many features, but it's missing one important feature - wifi calling ! you can serf the enet using wifi put this phone doesn't have wifi calling !",FALSE
ORD469852,ID3218226982,4/8/2019,Thompson,"[('Candle Inferno', 1), ('Universe Note', 2)]",7330,63.11,-37.8072912,144.9444704,5,7026.61,Autumn,FALSE,0.6412,sleek and elegant design. i love the phone so far. have had it for a couple of weeks now and it's working very well.,TRUE
ORD177002,ID0472236185,2/9/2019,Nickolson,"[('Alcon 10', 1), ('Toshika 750', 1), ('Universe Note', 2), ('Candle Inferno', 1)]",20600,87.01,-37.7989897,144.9667971,25,15537.01,Summer,FALSE,2.1958,"clean used phone, works as should",TRUE
ORD058920,ID4442505589,8/13/2019,Nickolson,"[('Olivia x460', 1), ('Thunder line', 2), ('Universe Note', 1), ('Candle Inferno', 1)]",9465,70.01,-37.8246536,144.9547414,15,8115.26,Winter,FALSE,1.4665,"my wife and i both upgraded and we both love them. easy to use i bought two of these; my wife and i both upgraded and we both love them. easy to use, data and other apps come in quickly, a great phone for the money.",TRUE
ORD116440,ID0332546017,12/31/2019,Thompson,"[('Lucent 330S', 1), ('iAssist Line', 1), ('Candle Inferno', 1), ('pearTV', 1)]",947691,90.82,-37.8093685,144.9493415,10,9266.32,Summer,TRUE,0.4187,work fine great product and no issues.,TRUE
ORD193841,ID0245493801,2/27/2019,Thompson,"[('Universe Note', 1), ('Olivia x460', 2), ('Thunder line', 2), ('pearTV', 1)]",16570,102.72,-37.8008617,144.9608163,10,15015.72,Summer,TRUE,1.7862,just the right size for reading books and playing some games.,TRUE
ORD021509,ID0145261554,6/21/2019,Nickolson,"[('Candle Inferno', 2), ('pearTV', 2), ('Olivia x460', 1), ('iStream', 2)]",15005,77.98,-37.8151119,144.9612114,0,15082.98,Winter,TRUE,0.8296,"solid deal! research who has the highest rating. i received my phone a couple weeks ago. it had a scratch on the back that is fairly noticeable, but otherwise a very beautiful phone (silver). works great, and i've had no issues!",TRUE
ORD108392,ID2069604238,9/21/2019,nickolson,"[('Olivia x460', 1), ('Lucent 330S', 2), ('iAssist Line', 1)]",5910,108.54,-37.8024922,144.9809522,5,5723.04,Spring,TRUE,1.5083,four stars big fan,TRUE
ORD127881,ID2776664746,9/23/2019,Thompson,"[('Candle Inferno', 1), ('Toshika 750', 1), ('Lucent 330S', 2), ('iStream', 1)]",7360,107.35,-37.826394,145.0194182,25,5627.35,Spring,TRUE,1.5854,good phone very good condition.,TRUE
ORD347062,ID4238873970,4/23/2019,Nickolson,"[('iAssist Line', 2), ('Alcon 10', 2), ('Universe Note', 2)]",29250,81.45,-37.8093611,144.9645195,5,27868.95,Autumn,TRUE,1.1191,"yup, better than i expected was new really. just 2 chips in the chrome. the rest brand new",TRUE
ORD359903,ID0316413850,1/8/2019,Thompson,"[('Lucent 330S', 2), ('pearTV', 1)]",8770,77.74,-37.8105357,144.9593008,25,6655.24,Summer,FALSE,1.1017,good phone really like it,TRUE
ORD250175,ID2347007247,6/23/2019,Thompson,"[('Toshika 750', 1), ('Alcon 10', 2), ('Lucent 330S', 2)]",24680,76.85,-37.8211126,144.9472811,25,18586.85,Winter,TRUE,0.9396,five stars my favorite phone ever! broke 1 and bought same again :) do not want to upgrade it ever! lol,TRUE
ORD113670,ID6024429121,11/13/2019,Thompson,"[('Olivia x460', 2), ('Universe Note', 1), ('Candle Inferno', 2), ('iAssist Line', 1)]",8985,101.65,-37.8162225,144.9383605,15,7738.9,Spring,TRUE,0.8617,"great product the phone came sealed and brand new. no problems or complaints, great product 10/10",TRUE
ORD103709,ID0767592589,8/30/2019,Nickolson,"[('Universe Note', 2), ('iStream', 1)]",7050,66.21,37.8081194,144.9731848,25,5353.71,Winter,FALSE,1.2091,nice phone. my sons first starter phone. my son seems to enjoy this phone and taking pictures.,TRUE
ORD343782,ID0417273054,4/9/2019,Bakers,"[('Lucent 330S', 2), ('Olivia x460', 1)]",3685,80.31,-37.8092623,144.9838244,0,3765.31,Autumn,TRUE,1.0066,"perfect for my needs nice little phone to replace my original gusto which did not survive the washing machine. easy to use, nice display and features that fit most of my needs. the prepaid plan minimizes the phone bill to a manageable amount every month.",TRUE
ORD455246,ID4326586172,2/24/2019,Thompson,"[('iAssist Line', 1), ('Alcon 10', 2), ('Candle Inferno', 2)]",20985,81.66,-37.8007705,144.9574101,15,17918.91,Summer,FALSE,1.6071,five stars absolutely fabulous,TRUE
ORD307978,ID3143370318,10/18/2019,Thompson,"[('Thunder line', 1), ('Lucent 330S', 1), ('Alcon 10', 2)]",21310,98.58,-37.8135412,144.9426636,0,21408.58,Spring,TRUE,0.3993,a i like it ??,TRUE
ORD026756,ID0252588997,10/11/2019,Thompson,"[('pearTV', 1), ('Toshika 750', 2), ('Alcon 10', 1)]",23900,75.41,-37.8181125,144.9486411,25,18000.41,Spring,FALSE,0.6211,great condition nephew very happy with it,TRUE
ORD021786,ID0298046598,10/29/2019,Nickolson,"[('Alcon 10', 2), ('Thunder line', 1), ('Lucent 330S', 2)]",22540,72.88,-37.8210654,144.9664847,15,19231.88,Spring,FALSE,0.3851,it's a good phone it's a good phone but compared to the new generation it's look old,TRUE
ORD407964,ID6221450542,7/13/2019,Bakers,"[('Toshika 750', 1), ('Alcon 10', 2), ('iStream', 1), ('Thunder line', 2)]",26730,65.9,-37.8088109,144.9831656,0,26795.9,summer,FALSE,1.0694,good phone great phone i. been useong this for the past month no problems with it only down soze is space i find if u put your apps and misoc on sd card it hwlps alot,TRUE
ORD381638,ID0767737648,1/20/2019,Thompson,"[('iAssist Line', 1), ('Alcon 10', 1), ('Universe Note', 2)]",18075,79.49,-37.8040695,144.9582857,0,87224.69,Summer,FALSE,1.3749,amazing for the price this phone is amazing for the price!! love the big screen and facial recognition,TRUE
ORD497037,ID3161948917,4/28/2019,Thompson,"[('Olivia x460', 2), ('iStream', 1), ('iAssist Line', 2), ('Candle Inferno', 2)]",7910,50.65,-37.8087002,144.9566447,25,5983.15,Autumn,FALSE,0.9512,issues connecting to wifi it will not connect to our wifi. i've been reading in forums and a lot of people are having this problem. i've checked router settings and nothing has worked.,FALSE
ORD184906,ID4326586187,8/17/2019,Nickolson,"[('iStream', 2), ('Olivia x460', 1), ('Alcon 10', 2), ('Lucent 330S', 1)]",20655,64.96,37.8102462,144.9613499,5,19687.21,Winter,FALSE,1.1764,"perfect! wouldn't have known this was reconditioned. looks and acts perfect, no trouble of any kind. the phone itself is top notch.",TRUE
ORD453377,ID2180785618,3/27/2019,Nickolson,"[('Toshika 750', 1), ('Lucent 330S', 1), ('Alcon 10', 2)]",23450,77.17,-37.8146899,144.9690651,5,22354.67,Autumn,TRUE,0.4368,i would order it again i was really happy with his phone thanks,TRUE
ORD068296,ID0252588294,9/12/2019,Nickolson,"[('Toshika 750', 1), ('Universe Note', 2), ('Lucent 330S', 2), ('Olivia x460', 2)]",16130,98.5,-37.8182748,144.9755146,10,14615.5,Spring,TRUE,0.5256,works fine works fine. good value for the money.,TRUE
ORD463964,ID4245791604,1/22/2019,Thompson,"[('pearTV', 1), ('Candle Inferno', 1), ('iStream', 1)]",6890,88.33,-37.8012547,144.9626936,5,6633.83,Summer,TRUE,1.8719,no sound with 6 months use speaker has gone in 6 months. totally disappointed. did all sort of troubleshooting no result.,FALSE
ORD352051,ID0387152924,3/14/2019,Thompson,"[('Alcon 10', 1), ('Universe Note', 2), ('pearTV', 2), ('Thunder line', 1)]",30650,63.01,-37.8061405,144.9449158,25,23050.51,Autumn,TRUE,0.7515,one star would not turn on.,FALSE
ORD285119,ID0052600120,7/22/2019,Thompson,"[('universe note', 2), ('iassist line', 2), ('lucent 330s', 2)]",13810,68.86,-37.8023661,144.9620569,5,13188.36,Winter,FALSE,1.7476,awesome fone good fone,TRUE
ORD259052,ID1463620434,10/31/2019,Bakers,"[('Thunder line', 2), ('Lucent 330S', 2), ('pearTV', 2), ('iAssist Line', 2)]",23890,78.08,-37.817826,144.9923277,25,17995.58,Spring,FALSE,0.9083,four stars all good,TRUE
ORD401780,ID0575434361,5/21/2019,Nickolson,"[('Lucent 330S', 1), ('pearTV', 2), ('Alcon 10', 1)]",22800,64.78,-37.8209822,144.9845129,10,20584.78,Autumn,FALSE,1.3422,love the phone second one i've owned after dropping the first one and cracking the screen...even in a heavy duty otter box. good phone.,TRUE
ORD296636,ID1463547033,2/6/2019,Bakers,"[('Thunder line', 2), ('Candle Inferno', 1), ('pearTV', 1)]",11100,76.14,-37.818311,145.0043774,5,10621.14,Summer,FALSE,1.2262,olivia universe s4 great phone! fast shipping!,TRUE
ORD349135,ID2948774549,8/9/2019,Nickolson,"[('iStream', 1), ('Thunder line', 2)]",2990,52.2,-37.8080795,144.9692773,25,3434.7,Winter,FALSE,1.1708,unreliable so far keeps completely crashing and asking me to start set up all over! if i can?? get it working properly will have to return it! not happy!!,FALSE
ORD130025,ID1217532913,11/24/2019,Thompson,"[('Olivia x460', 1), ('Thunder line', 1), ('Lucent 330S', 2), ('Candle Inferno', 1)]",98614,98.48,-37.8183743,144.9486428,15,5449.23,Spring,TRUE,0.6495,five stars cool,TRUE
ORD104003,ID0493873191,3/16/2019,Nickolson,"[('pearTV', 2), ('Olivia x460', 2)]",15070,52.92,-37.8058582,145.0183945,5,14369.42,Autumn,FALSE,1.4507,this phone not work with cricket send back my money l don't like,FALSE
ORD053567,ID1217532917,11/21/2019,Thompson,"[('Olivia x460', 2), ('Toshika 750', 1), ('Universe Note', 2), ('Alcon 10', 1)]",22620,76.14,-37.8184735,144.9486815,15,19303.14,Spring,FALSE,0.6611,i love me muy bueno excelente equipo con todas sus funciones c?mara excelente conectibidad excelente muy buen tel?fono y el precio muy bueno,TRUE
ORD464981,ID0312718905,4/18/2019,Thompson,"[('pearTV', 1), ('Olivia x460', 1), ('Alcon 10', 1), ('iAssist Line', 2)]",20935,67.26,-37.8044309,144.9624253,15,17862.01,Autumn,FALSE,1.6327,"very good and seems brand new good deal, buyspry customers service is amazing and they really helpful.",TRUE
ORD191503,ID0777835311,6/5/2019,Thompson,"[('Olivia x460', 2), ('Candle Inferno', 2)]",3310,64.61,-37.8019303,144.9572928,25,2547.11,Winter,TRUE,1.4962,"alcon order....a disaster very poor. not in original packaging. it did not have earphones and instruction manual. very unsatisfactory buy. i would like my money back. the phone is useless, a piece of garbage",FALSE
ORD290674,ID4283908163,3/27/2019,Bakers,"[('Alcon 10', 1), ('Lucent 330S', 1)]",10180,62.63,-37.8105551,145.0006641,5,9733.63,summer,TRUE,0.4818,stolen phone!!! they sold me a stolen phone and now my number is suspended.,FALSE
ORD341686,ID3146808091,9/30/2019,Thompson,"[('Alcon 10', 1), ('Universe Note', 1)]",12400,58.96,-37.8132087,144.9903708,15,10598.96,Spring,FALSE,0.5574,"broken screen the phone is an upgrade from my last one and the storage is great, but when i received my phone i noticed scratches on the screen. no big deal, but then i realized they were cracks on the screen and not just scratches. highly disappointed.",FALSE
ORD481148,ID4735836868,8/24/2019,Thompson,"[('pearTV', 1), ('Thunder line', 2), ('Olivia x460', 1)]",11895,78.59,-37.8032857,144.9502708,15,10189.34,Winter,TRUE,1.0823,gooooood good smartphone,TRUE
ORD393183,ID0598401577,10/14/2019,Nickolson,"[('Lucent 330S', 1), ('iAssist Line', 2), ('Toshika 750', 2)]",14320,100.74,-37.8142345,144.9637244,15,12272.74,Spring,TRUE,0.7058,five stars great !!!!!!! no complaints !!!!,TRUE
ORD127153,ID0773059241,5/7/2019,Nickolson,"[('Alcon 10', 1), ('Universe Note', 2), ('iAssist Line', 2)]",20300,63.68,-37.8121827,144.9697962,0,20363.68,Autumn,FALSE,0.154,for the price (half olivia) this is the best phone if you want a big screen and good ... for the price (half olivia) this is the best phone if you want a big screen and good compute power.,TRUE
ORD139543,ID0283334330,11/16/2019,Thompson,"[('Universe Note', 2), ('Candle Inferno', 1), ('iAssist Line', 1), ('Toshika 750', 2)]",18195,79.06,-37.8002551,144.9509615,0,18274.06,Spring,FALSE,1.4241,"""uicc unlock"" amazing phone, especiall for the price. you will need to go into the setting and select ""uicc unlock"" for it to work with some carriers, but it is unlocked after that. edit: i have to downgrade from 5 to 3. was locked to sprint and could not use data with other networks.",TRUE
ORD068250,ID0060096961,2/20/2019,Thompson,"[('Olivia x460', 1), ('iAssist Line', 2), ('Lucent 330S', 1), ('Toshika 750', 2)]",15545,58.15,-37.8187778,144.9528494,25,11716.9,Summer,FALSE,0.8486,not compatible with verizon reviews said this phone would work on verizon network. the phone i received is not compatible with verizon.,FALSE
